conflict_id,dyad_id,location_inc,side_a,side_a_id,side_a_2nd,side_b,side_b_id,side_b_2nd,incompatibility,territory_name,year,bd_best,bd_low,bd_high,type_of_conflict,battle_location,gwno_a,gwno_a_2nd,gwno_b,gwno_b_2nd,gwno_loc,gwno_battle,region,version
389,"834, 835",Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Serbian Republic of Bosnia-Herzegovina, Serbian irregulars","339, 371",Government of Serbia (Yugoslavia),1,Serb,1992,16802,13897,19024,4,"Bosnia-Herzegovina, Croatia, Serbia (Yugoslavia)",346,,,345,346,"346, 344, 345",1,25.1
389,"834, 835",Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Serbian Republic of Bosnia-Herzegovina, Serbian irregulars","339, 371",Government of Serbia (Yugoslavia),1,Serb,1993,4980,4488,6326,4,Bosnia-Herzegovina,346,,,345,346,346,1,25.1
389,"834, 835",Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Serbian Republic of Bosnia-Herzegovina, Serbian irregulars","339, 371",,1,Serb,1994,4873,4410,5609,3,Bosnia-Herzegovina,346,,,,346,346,1,25.1
389,"834, 835",Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Serbian Republic of Bosnia-Herzegovina, Serbian irregulars","339, 371",,1,Serb,1995,8061,7722,9761,3,Bosnia-Herzegovina,346,,,,346,346,1,25.1
390,"836, 837",Croatia,Government of Croatia,48,,"Serbian Republic of Krajina, Serbian irregulars","340, 371",Government of Serbia (Yugoslavia),1,Serb,1992,4034,3998,4065,4,"Bosnia-Herzegovina, Croatia, Serbia (Yugoslavia)",344,,,345,344,"344, 346, 345",1,25.1
390,837,Croatia,Government of Croatia,48,,Serbian Republic of Krajina,340,Government of Serbia (Yugoslavia),1,Serb,1993,418,418,486,4,"Bosnia-Herzegovina, Croatia",344,,,345,344,"346, 344",1,25.1
390,837,Croatia,Government of Croatia,48,,Serbian Republic of Krajina,340,,1,Serb,1994,86,86,86,3,Bosnia-Herzegovina,344,,,,344,346,1,25.1
390,837,Croatia,Government of Croatia,48,,Serbian Republic of Krajina,340,,1,Serb,1995,1132,672,2823,3,"Bosnia-Herzegovina, Croatia",344,,,,344,"346, 344",1,25.1
392,839,Georgia,Government of Georgia,63,,Republic of Abkhazia,342,,1,Abkhazia,1992,566,566,1195,3,Georgia,372,,,,372,372,1,25.1
392,839,Georgia,Government of Georgia,63,,Republic of Abkhazia,342,,1,Abkhazia,1993,1611,1611,2563,3,Georgia,372,,,,372,372,1,25.1
393,840,Georgia,Government of Georgia,63,,Republic of South Ossetia,343,,1,South Ossetia,1992,134,134,137,3,Georgia,372,,,,372,372,1,25.1
393,840,Georgia,Government of Georgia,63,,Republic of South Ossetia,343,,1,South Ossetia,2004,27,27,73,3,Georgia,372,,,,372,372,1,25.1
393,840,Georgia,Government of Georgia,63,,Republic of South Ossetia,343,Government of Russia (Soviet Union),1,South Ossetia,2008,621,621,859,4,Georgia,372,,,365,372,372,1,25.1
394,841,Moldova,Government of Moldova,55,,PMR,344,,1,Dniestr,1992,585,316,632,3,Moldova,359,,,,359,359,1,25.1
396,844,Azerbaijan,Government of Azerbaijan,64,,Military faction (forces of Suret Husseinov),347,,2,,1993,60,60,88,3,Azerbaijan,373,,,,373,373,1,25.1
396,845,Azerbaijan,Government of Azerbaijan,64,,OPON Forces,348,,2,,1995,44,44,72,3,Azerbaijan,373,,,,373,373,1,25.1
397,846,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Autonomous Province of Western Bosnia,349,,1,Bihaca Krajina,1993,231,202,317,3,Bosnia-Herzegovina,346,,,,346,346,1,25.1
397,846,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Autonomous Province of Western Bosnia,349,,1,Bihaca Krajina,1994,1385,1372,1659,3,Bosnia-Herzegovina,346,,,,346,346,1,25.1
397,846,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Autonomous Province of Western Bosnia,349,,1,Bihaca Krajina,1995,488,487,753,3,"Bosnia-Herzegovina, Croatia",346,,,,346,"346, 344",1,25.1
398,"847, 848",Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Croatian Republic of Bosnia-Herzegovina, Croatian irregulars","350, 370",Government of Croatia,1,Croat,1993,7949,7671,8764,4,Bosnia-Herzegovina,346,,,344,346,346,1,25.1
398,"847, 848",Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,"Croatian Republic of Bosnia-Herzegovina, Croatian irregulars","350, 370",,1,Croat,1994,678,567,685,3,Bosnia-Herzegovina,346,,,,346,346,1,25.1
398,848,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,50,,Croatian Republic of Bosnia-Herzegovina,350,,1,Croat,1992,80,80,80,3,Bosnia-Herzegovina,346,,,,346,346,1,25.1
400,850,Mexico,Government of Mexico,10,,EZLN,767,,2,,1994,145,145,445,3,Mexico,70,,,,70,70,5,25.1
400,851,Mexico,Government of Mexico,10,,EPR,768,,2,,1996,37,37,70,3,Mexico,70,,,,70,70,5,25.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,1994,229,229,338,3,Russia (Soviet Union),365,,,,365,365,1,25.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,1995,1754,1754,3896,3,Russia (Soviet Union),365,,,,365,365,1,25.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,1996,2721,2704,4027,3,Russia (Soviet Union),365,,,,365,365,1,25.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,1999,5769,5734,12083,3,Russia (Soviet Union),365,,,,365,365,1,25.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2000,2907,2907,5329,3,Russia (Soviet Union),365,,,,365,365,1,25.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2001,791,790,1032,3,Russia (Soviet Union),365,,,,365,365,1,25.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2002,1289,1131,3196,3,"Georgia, Russia (Soviet Union)",365,,,,365,"372, 365",1,25.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2003,480,476,626,3,Russia (Soviet Union),365,,,,365,365,1,25.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2004,1151,1134,1307,3,"Qatar, Russia (Soviet Union)",365,,,,365,"694, 365",1,25.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2005,682,650,735,3,Russia (Soviet Union),365,,,,365,365,1,25.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2006,259,259,357,3,Russia (Soviet Union),365,,,,365,365,1,25.1
401,852,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Chechen Republic of Ichkeria,352,,1,Chechnya,2007,146,146,217,3,Russia (Soviet Union),365,,,,365,365,1,25.1
402,853,Yemen (North Yemen),Government of Yemen (North Yemen),123,,Democratic Republic of Yemen,353,,1,South Yemen,1994,1489,1283,3253,3,Yemen (North Yemen),678,,,,678,678,2,25.1
403,854,"Ecuador, Peru",Government of Ecuador,20,,Government of Peru,21,,1,Cordillera del Condor,1995,99,92,303,2,"Ecuador, Peru",130,,135,,"130, 135","130, 135",5,25.1
405,858,"Cameroon, Nigeria",Government of Cameroon,83,,Government of Nigeria,84,,1,Bakassi,1996,56,56,57,2,Cameroon,471,,475,,"471, 475",471,4,25.1
406,859,Niger,Government of Niger,75,,FDR,543,,1,Eastern Niger,1995,34,34,34,3,Niger,436,,,,436,436,4,25.1
407,860,Comoros,Government of Comoros,107,,MPA/Republic of Anjouan,544,,1,Anjouan,1997,56,56,78,3,Comoros,581,,,,581,581,4,25.1
408,861,Congo,Government of Congo,88,,Ninjas,546,,2,,1993,53,53,53,3,Congo,484,,,,484,484,4,25.1
408,"861, 863, 864",Congo,Government of Congo,88,"Government of Angola, Government of Chad","Cocoyes, Ninjas, Ntsiloulous","546, 547, 548",,2,,1998,3272,3272,3476,4,Congo,484,"540, 483",,,484,484,4,25.1
408,"862, 863",Congo,Government of Congo,88,"Government of Angola, Government of Chad","Cobras, Cocoyes","545, 547","Government of Angola, Government of Chad",2,,1997,10033,10033,20033,4,"Congo, DR Congo (Zaire)",484,"540, 483",,"540, 483",484,"484, 490",4,25.1
408,"863, 864",Congo,Government of Congo,88,"Government of Angola, Government of Chad","Cocoyes, Ntsiloulous","547, 548",,2,,1999,626,626,1516,4,Congo,484,"540, 483",,,484,484,4,25.1
408,864,Congo,Government of Congo,88,Government of Angola,Ntsiloulous,548,,2,,2002,167,167,171,4,Congo,484,540,,,484,484,4,25.1
408,864,Congo,Government of Congo,88,,Ntsiloulous,548,,2,,2016,73,73,73,3,Congo,484,,,,484,484,4,25.1
409,865,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,Common border,1998,1000,218,1980,2,"Eritrea, Ethiopia",531,,530,,"530, 531","531, 530",4,25.1
409,865,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,Common border,1999,47192,47192,47192,2,"Eritrea, Ethiopia",531,,530,,"530, 531","531, 530",4,25.1
409,865,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,Common border,2000,50000,50000,50000,2,"Eritrea, Ethiopia",531,,530,,"530, 531","531, 530",4,25.1
409,865,"Eritrea, Ethiopia",Government of Eritrea,98,,Government of Ethiopia,97,,1,Common border,2016,25,25,200,2,Eritrea,531,,530,,"530, 531",531,4,25.1
410,866,Guinea-Bissau,Government of Guinea-Bissau,70,"Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice",549,,2,,1998,505,501,702,4,Guinea-Bissau,404,"438, 433",,,404,404,4,25.1
410,866,Guinea-Bissau,Government of Guinea-Bissau,70,"Government of Guinea, Government of Senegal","Military Junta for the Consolidation of Democracy, Peace and Justice",549,,2,,1999,199,154,225,4,Guinea-Bissau,404,"438, 433",,,404,404,4,25.1
411,867,Lesotho,Government of Lesotho,104,"Government of Botswana, Government of South Africa",Military faction (Lesotho),550,,2,,1998,78,78,78,4,Lesotho,570,"571, 560",,,570,570,4,25.1
412,868,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,,UCK,357,,1,Kosovo,1998,1235,651,2288,3,Serbia (Yugoslavia),345,,,,345,345,1,25.1
412,868,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),49,,UCK,357,"Government of Belgium, Government of Canada, Government of Czech Republic, Government of Denmark, Government of France, Government of Germany, Government of Greece, Government of Hungary, Government of Iceland, Government of Italy, Government of Luxembourg, Government of Netherlands, Government of Norway, Government of Poland, Government of Portugal, Government of Spain, Government of Turkey, Government of United Kingdom, Government of United States of America",1,Kosovo,1999,1404,1349,3074,4,"Albania, Serbia (Yugoslavia)",345,,,"211, 20, 316, 390, 220, 260, 350, 310, 395, 325, 212, 210, 385, 290, 235, 230, 640, 200, 2",345,"339, 345",1,25.1
414,870,Russia (Soviet Union),Government of Russia (Soviet Union),57,,Wahhabi movement of the Buinaksk district,358,,1,Dagestan,1999,85,85,125,3,Russia (Soviet Union),365,,,,365,365,1,25.1
415,871,Uzbekistan,Government of Uzbekistan,133,,IMU,359,,2,,1999,67,64,76,3,"Kyrgyzstan, Tajikistan, Uzbekistan",704,,,,704,"703, 702, 704",3,25.1
415,871,Uzbekistan,Government of Uzbekistan,133,Government of Kyrgyzstan,IMU,359,,2,,2000,471,410,482,4,"Kyrgyzstan, Uzbekistan",704,703,,,704,"703, 704",3,25.1
415,872,Uzbekistan,Government of Uzbekistan,133,,JIG,360,,2,,2004,37,19,50,3,Uzbekistan,704,,,,704,704,3,25.1
417,877,North Macedonia,Government of North Macedonia,47,,UCK,361,,2,,2001,72,72,233,3,"North Macedonia, Serbia (Yugoslavia)",343,,,,343,"343, 345",1,25.1
418,878,United States of America,Government of United States of America,3,"Government of Australia, Government of Canada, Government of France, Government of Germany, Government of Italy, Government of Poland, Government of Turkey, Government of United Kingdom",al-Qaida,769,,2,,2001,1583,1538,2032,4,"Afghanistan, Pakistan, United States of America",2,"900, 20, 220, 260, 325, 290, 640, 200",,,2,"700, 770, 2",5,25.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Australia, Government of Canada, Government of Denmark, Government of France, Government of Germany, Government of Greece, Government of Italy, Government of Japan, Government of Jordan, Government of Lithuania, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Romania, Government of Spain, Government of Turkey, Government of United Kingdom",al-Qaida,769,,2,,2002,880,866,1300,4,"Afghanistan, Pakistan, Yemen (North Yemen)",2,"700, 900, 20, 390, 220, 260, 350, 325, 740, 663, 368, 210, 920, 385, 770, 290, 360, 230, 640, 200",,,2,"700, 770, 678",5,25.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Canada, Government of Denmark, Government of France, Government of Germany, Government of Italy, Government of Lithuania, Government of Netherlands, Government of New Zealand, Government of Norway, Government of Pakistan, Government of Poland, Government of Romania, Government of Slovakia, Government of Spain, Government of United Kingdom",al-Qaida,769,,2,,2003,65,65,91,4,"Afghanistan, Pakistan, Turkey",2,"700, 20, 390, 220, 260, 325, 368, 210, 920, 385, 770, 290, 360, 317, 230, 200",,,2,"700, 770, 640",5,25.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Belgium, Government of Canada, Government of Czech Republic, Government of France, Government of Germany, Government of Italy, Government of New Zealand, Government of Pakistan, Government of Poland, Government of Portugal, Government of Romania, Government of Saudi Arabia, Government of Slovakia, Government of Spain, Government of United Kingdom",al-Qaida,769,,2,,2004,378,378,952,4,"Afghanistan, Pakistan, Saudi Arabia",2,"700, 211, 20, 316, 220, 260, 325, 920, 770, 290, 235, 360, 670, 317, 230, 200",,,2,"700, 770, 670",5,25.1
418,878,United States of America,Government of United States of America,3,"Government of Belgium, Government of Canada, Government of Croatia, Government of Denmark, Government of Estonia, Government of France, Government of Germany, Government of Italy, Government of Kuwait, Government of Netherlands, Government of Norway, Government of Pakistan, Government of Poland, Government of Romania, Government of Saudi Arabia, Government of Slovakia, Government of Spain, Government of United Kingdom",al-Qaida,769,,2,,2005,108,107,289,4,"Afghanistan, Pakistan, Saudi Arabia",2,"211, 20, 344, 390, 366, 220, 260, 325, 690, 210, 385, 770, 290, 360, 670, 317, 230, 200",,,2,"700, 770, 670",5,25.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of France, Government of Germany, Government of Pakistan, Government of Saudi Arabia, Government of United Kingdom",al-Qaida,769,,2,,2006,246,246,382,4,"Afghanistan, Pakistan, Saudi Arabia",2,"700, 220, 260, 770, 670, 200",,,2,"700, 770, 670",5,25.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of France, Government of Germany, Government of Pakistan, Government of Saudi Arabia, Government of United Kingdom",al-Qaida,769,,2,,2007,186,149,225,4,"Afghanistan, Pakistan, Saudi Arabia, Somalia",2,"700, 220, 260, 770, 670, 200",,,2,"700, 770, 670, 520",5,25.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Czech Republic, Government of Germany, Government of Pakistan, Government of Romania, Government of United Kingdom",al-Qaida,769,,2,,2008,291,285,377,4,"Afghanistan, Pakistan, Somalia, Yemen (North Yemen)",2,"700, 316, 260, 770, 360, 200",,,2,"700, 770, 520, 678",5,25.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Canada, Government of Czech Republic, Government of France, Government of Germany, Government of Jordan, Government of Netherlands, Government of Pakistan, Government of Romania, Government of United Kingdom",al-Qaida,769,,2,,2009,493,416,683,4,"Afghanistan, Pakistan, Somalia",2,"700, 20, 316, 220, 260, 663, 210, 770, 360, 200",,,2,"700, 770, 520",5,25.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Canada, Government of France, Government of Germany, Government of Jordan, Government of Netherlands, Government of Pakistan, Government of Romania, Government of United Kingdom",al-Qaida,769,,2,,2010,329,288,877,4,"Afghanistan, Pakistan",2,"700, 20, 220, 260, 663, 210, 770, 360, 200",,,2,"700, 770",5,25.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of France, Government of Jordan, Government of Pakistan, Government of United Kingdom",al-Qaida,769,,2,,2011,203,203,513,4,"Afghanistan, Pakistan, Somalia",2,"700, 220, 663, 770, 200",,,2,"700, 770, 520",5,25.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of France, Government of Jordan, Government of Pakistan, Government of United Kingdom",al-Qaida,769,,2,,2012,225,223,313,4,"Afghanistan, Pakistan, Somalia",2,"700, 220, 663, 770, 200",,,2,"700, 770, 520",5,25.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Jordan, Government of Pakistan, Government of United Kingdom",al-Qaida,769,,2,,2013,38,35,145,4,"Afghanistan, Pakistan, Somalia",2,"700, 663, 770, 200",,,2,"700, 770, 520",5,25.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Pakistan, Government of United Kingdom",al-Qaida,769,,2,,2014,138,129,253,4,"Afghanistan, Pakistan, Syria",2,"700, 770, 200",,,2,"700, 770, 652",5,25.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Pakistan",al-Qaida,769,,2,,2015,87,81,138,4,"Afghanistan, Pakistan, Syria",2,"700, 770",,,2,"700, 770, 652",5,25.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Pakistan",al-Qaida,769,,2,,2016,117,117,146,4,"Afghanistan, Pakistan",2,"700, 770",,,2,"700, 770",5,25.1
418,878,United States of America,Government of United States of America,3,"Government of Afghanistan, Government of Pakistan",al-Qaida,769,,2,,2017,111,100,194,4,"Afghanistan, Pakistan, Syria",2,"700, 770",,,2,"700, 770, 652",5,25.1
418,878,United States of America,Government of United States of America,3,Government of Afghanistan,al-Qaida,769,,2,,2019,37,34,56,4,Afghanistan,2,700,,,2,700,5,25.1
420,883,"Australia, Iraq, United Kingdom, United States of America","Government of Australia, Government of United Kingdom, Government of United States of America","156, 28, 3",,Government of Iraq,116,,2,,2003,7927,7927,13814,2,Iraq,"900, 200, 2",,645,,"2, 200, 645, 900",645,"1, 2, 3, 5",25.1
422,887,Myanmar (Burma),Government of Myanmar (Burma),144,,UWSA,364,,1,Wa,1997,130,130,130,3,Myanmar (Burma),775,,,,775,775,3,25.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2003,26,26,27,3,Thailand,800,,,,800,800,3,25.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2004,164,162,170,3,Thailand,800,,,,800,800,3,25.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2005,205,202,212,3,Thailand,800,,,,800,800,3,25.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2006,212,212,217,3,Thailand,800,,,,800,800,3,25.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2007,197,197,206,3,Thailand,800,,,,800,800,3,25.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2008,130,130,133,3,Thailand,800,,,,800,800,3,25.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2009,138,135,138,3,Thailand,800,,,,800,800,3,25.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2010,76,74,79,3,Thailand,800,,,,800,800,3,25.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2011,143,143,149,3,Thailand,800,,,,800,800,3,25.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2012,131,131,132,3,Thailand,800,,,,800,800,3,25.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2013,189,188,192,3,Thailand,800,,,,800,800,3,25.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2014,68,62,72,3,Thailand,800,,,,800,800,3,25.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2015,57,56,57,3,Thailand,800,,,,800,800,3,25.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2016,50,49,50,3,Thailand,800,,,,800,800,3,25.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2017,43,43,43,3,Thailand,800,,,,800,800,3,25.1
423,888,Thailand,Government of Thailand,147,,Patani insurgents,365,,1,Patani,2018,36,27,36,3,Thailand,800,,,,800,800,3,25.1
