Entity,Code,Year,cephalopods__00002766__production__005511__tonnes,molluscs__other__00002767__production__005511__tonnes,crustaceans__00002765__production__005511__tonnes,marine_fish__other__00002764__production__005511__tonnes,demersal_fish__00002762__production__005511__tonnes,pelagic_fish__00002763__production__005511__tonnes,freshwater_fish__00002761__production__005511__tonnes
Switzerland,CHE,1994,,,,,,,2720
Switzerland,CHE,1995,,,,,,,2750
Switzerland,CHE,1996,,,,,,,3000
Switzerland,CHE,1997,,,,,,,3010
Switzerland,CHE,1998,,,,,,,2960
Switzerland,CHE,1999,,,,,,,2980
Switzerland,CHE,2000,,,,,,,2760
Switzerland,CHE,2001,,,,,,,2850
Switzerland,CHE,2002,,,,,,,2680
Switzerland,CHE,2003,,,,,,,2920
Switzerland,CHE,2004,,,,,,,2810
Switzerland,CHE,2005,,,,,,,2950
Switzerland,CHE,2006,,,,,,,2900
Switzerland,CHE,2007,,,,,,,2870
Switzerland,CHE,2008,,,,,,,3140
Switzerland,CHE,2009,,,,,,,3280
Switzerland,CHE,2010,,,,,,,3000
Switzerland,CHE,2011,,,,,,,4000
Switzerland,CHE,2012,,,,,,,3000
Switzerland,CHE,2013,,,,,,,4000
Switzerland,CHE,2014,,,,,,,4000
Switzerland,CHE,2015,,,,,,,4000
Syria,SYR,2010,0,0,0,0,1000,1000,12000
Syria,SYR,2011,0,0,0,0,1000,1000,11000
Syria,SYR,2012,0,0,0,0,1000,1000,9000
Syria,SYR,2013,0,0,0,0,1000,1000,7000
Syria,SYR,2014,0,0,0,0,1000,1000,6000
Syria,SYR,2015,0,0,0,0,1000,1000,5000
Syria,SYR,2016,0,0,0,0,1000,1000,5000
Syria,SYR,2017,0,0,0,0,1000,1000,5000
Syria,SYR,2018,0,0,0,0,1000,1000,5000
Syria,SYR,2019,,0,0,0,1000,1000,5000
Syria,SYR,2020,,0,0,0,1000,1000,5000
Syria,SYR,2021,,0,0,0,1000,1000,5000
Syria,SYR,2022,,0,0,0,1000,1000,5000
Taiwan,TWN,1961,8200,11920,6840,41200,106160,94300,45630
Taiwan,TWN,1962,13700,11210,8530,48600,108210,104800,37760
Taiwan,TWN,1963,16100,11880,10750,49300,105720,120500,38400
Taiwan,TWN,1964,13700,12580,11630,52600,117930,125800,43990
Taiwan,TWN,1965,14500,12900,15700,65199.996,129070.01,108000,40910
Taiwan,TWN,1966,19200,13940,20170,64400,142600,120500,44330
Taiwan,TWN,1967,14300,15410,24970,75300,145820,142200,39760
Taiwan,TWN,1968,15100,16790,29650,80700,151820,197900,37510
Taiwan,TWN,1969,15500,16250,40480,83900,150180,214600,39130
Taiwan,TWN,1970,16780,19450,39640,110570,163410,208890,51110
Taiwan,TWN,1971,16460,18620,45610,135650,186820,186240,57240
Taiwan,TWN,1972,23680,22280,61340,121860,222700,181020,56540
Taiwan,TWN,1973,37940,27950,68220,108080,235740,196900,76040
Taiwan,TWN,1974,21710,31150,61400,145710,204260,146420,77250
Taiwan,TWN,1975,30380,33640,71420,152690,233970,158810,88380
Taiwan,TWN,1976,37050,37830,72190,166190,217730,176630,92480
Taiwan,TWN,1977,32580.002,39640,75890,159460,212020,222440,93840
Taiwan,TWN,1978,33460,43860,86090,162290,214870,221360,108170
Taiwan,TWN,1979,46930,44050,98610,171040,203790,224370,127010
Taiwan,TWN,1980,46550,40340,92130,161330,221000,240180,122050
Taiwan,TWN,1981,59230,47360,82910,179000,168690,218750,142230
Taiwan,TWN,1982,87620,49060,93870,124530,168530,238750,147870
Taiwan,TWN,1983,78330,55610,97570,127560,167390,228590,162720
Taiwan,TWN,1984,103970,60870,113450,143050,175380,233370,160000
Taiwan,TWN,1985,167100,58120,120000,73000,180300,264810,162050
Taiwan,TWN,1986,162250,49980,149690,72290,179850,314860,154140
Taiwan,TWN,1987,221350,48300,189420,81910,176430,351610,160590
Taiwan,TWN,1988,227860,65230.004,130220,141410,203960,395120,186110
Taiwan,TWN,1989,250610,60950,111050,106840,230450,451240,150050
Taiwan,TWN,1990,223870,68330,89170,88680,209970,528990,234960
Taiwan,TWN,1991,280880,61430,87740,92550,179730,421190,182660
Taiwan,TWN,1992,207950,66160,65500,106720,174660,535070,156890
Taiwan,TWN,1993,219930,61770,48800,117100,170080,609170,181580
Taiwan,TWN,1994,191260,60260,44360,82250,136810,540500,191940
Taiwan,TWN,1995,187820,60030,68830,85210,139360,566410,178450
Taiwan,TWN,1996,171850,63980,65760,53900,132210,577560,161780
Taiwan,TWN,1997,250810,67560,53580,65390,118470,578270,158470
Taiwan,TWN,1998,237060,63540,43580,78460,114140,649560,140460
Taiwan,TWN,1999,297530,59660,42560,76610,120350,592370,153130
Taiwan,TWN,2000,258910,61050,46300,84150,123680,612470,145970
Taiwan,TWN,2001,165520,58370,44990,78860,122740,627510,200020
Taiwan,TWN,2002,134500,65650,41750,80580,128740.01,702000,215360
Taiwan,TWN,2003,219620,70490,59510,35990,150870,723120,222470
Taiwan,TWN,2004,93250,63230,48790,66260,126330,695300,200730
Taiwan,TWN,2005,75850,64360,61640,84240,133600,714530,184300
Taiwan,TWN,2006,157920,92390,44770,70020,147530,591430,170970
Taiwan,TWN,2007,308180,80280,41110,75500,154720,646370,180480
Taiwan,TWN,2008,246070,100020,40550,63180,115560,598870,173260
Taiwan,TWN,2009,69120,86500,23860,40770,99780,574670,158680
Taiwan,TWN,2010,60000,108000,44000,69000,82000,633000,165000
Taiwan,TWN,2011,111000,110000,47000,33000,101000,653000,160000
Taiwan,TWN,2012,107000,106000,49000,36000,92000,677000,182000
Taiwan,TWN,2013,132000,100000,49000,36000,107000,666000,176000
Taiwan,TWN,2014,213000,100000,51000,35000,113000,731000,162000
Taiwan,TWN,2015,271000,95000,34000,33000,102000,614000,150000
Taiwan,TWN,2016,33000,67000,31000,29000,101000,612000,129000
Taiwan,TWN,2017,90000,81000,26000,39000,106000,548000,137000
Taiwan,TWN,2018,66000,77000,24000,24000,110000,641000,146000
Taiwan,TWN,2019,45000,75000,25000,23000,135000,583000,153000
Taiwan,TWN,2020,45000,75000,25000,23000,135000,583000,153000
Taiwan,TWN,2021,45000,75000,25000,23000,135000,583000,153000
Taiwan,TWN,2022,45000,75000,25000,23000,135000,583000,153000
Tajikistan,TJK,1992,,,,,,,2020
Tajikistan,TJK,1993,,,,,,,2710
Tajikistan,TJK,1994,,,,,,,1110
Tajikistan,TJK,1995,,,,,,,380
Tajikistan,TJK,1996,,,,,,,200
Tajikistan,TJK,1997,,,,,,,190
Tajikistan,TJK,1998,,,,,,,220
Tajikistan,TJK,1999,,,,,,,220
Tajikistan,TJK,2000,,,,,,,250
Tajikistan,TJK,2001,,,,,,,240
Tajikistan,TJK,2002,,,,,,,320
Tajikistan,TJK,2003,,,,,,,330
Tajikistan,TJK,2004,,,,,,,210
Tajikistan,TJK,2005,,,,,,,190
Tajikistan,TJK,2006,,,,,,,240
Tajikistan,TJK,2007,,,,,,,250
Tajikistan,TJK,2008,,,,,,,410
Tajikistan,TJK,2009,,,,,,,790
Tajikistan,TJK,2010,,,,,,,1000
Tajikistan,TJK,2011,,,,,,,1000
Tajikistan,TJK,2012,,,,,,,1000
Tajikistan,TJK,2013,,,,,,,2000
Tajikistan,TJK,2014,,,,,,,2000
Tajikistan,TJK,2015,,,,,,,2000
Tajikistan,TJK,2016,,,,,,,2000
Tajikistan,TJK,2017,,,,,,,2000
Tajikistan,TJK,2018,,,,,,,2000
Tajikistan,TJK,2019,,,,,,,2000
Tajikistan,TJK,2020,,,,,,,3000
Tajikistan,TJK,2021,,,,,,,4000
Tajikistan,TJK,2022,,,,,,,4000
Tanzania,TZA,1961,0,0,500,14200,1000,0,55000
Tanzania,TZA,1962,0,0,500,11000,5300,0,54000
Tanzania,TZA,1963,0,0,500,8500,2000,500,65000
Tanzania,TZA,1964,0,0,500,16900,3600,1500,77600
Tanzania,TZA,1965,0,0,500,16500,3400,1500,80900
Tanzania,TZA,1966,0,0,500,21500,5400,1500,73000
Tanzania,TZA,1967,0,0,400,21500,5900,1500,99000
Tanzania,TZA,1968,0,0,500,22900,6500,2000,120100
Tanzania,TZA,1969,0,0,600,18400,6000,2000,123200
Tanzania,TZA,1970,0,0,500,12500,5000,2020,166400
Tanzania,TZA,1971,0,0,400,7300,9000,5490,159500
Tanzania,TZA,1972,0,0,300,7300,12000,9620,128000
Tanzania,TZA,1973,100,0,300,7600,10600,4270,139300
Tanzania,TZA,1974,60,0,100,6290,13270,6600,147710
Tanzania,TZA,1975,60,0,220,13280,20390,16690,160370
Tanzania,TZA,1976,100,0,910,9420,18240,12930,190780
Tanzania,TZA,1977,70,0,390,15950,17910,13150,223870
Tanzania,TZA,1978,130,0,290,12320,18750,16020,163780
Tanzania,TZA,1979,300,0,240,10350,12850,10420,146440
Tanzania,TZA,1980,80,0,190,14000,15170,8480,189900
Tanzania,TZA,1981,70,0,370,10620,18360,9470,191760
Tanzania,TZA,1982,100,0,200,9920,7640,9140,200750
Tanzania,TZA,1983,150,0,200,7090,15680,10320,205720
Tanzania,TZA,1984,360,0,290,11070,17640,10550,237320
Tanzania,TZA,1985,240,0,450,9040,19320,13340,257900
Tanzania,TZA,1986,280,0,560,9300,19910,13710,265770
Tanzania,TZA,1987,460,0,1260,10680,14460,11810,303430
Tanzania,TZA,1988,100,0,1330,9980,19350,17920,343760
Tanzania,TZA,1989,200,0,1920,10330,20810,15990,327530
Tanzania,TZA,1990,340,0,1950,13660,22300,18150,357330
Tanzania,TZA,1991,610,0,2470,9910,27830,13130,272370
Tanzania,TZA,1992,600,0,2200,10000,27850,14900,275500
Tanzania,TZA,1993,390,0,1830,7110,14040,12330,294780
Tanzania,TZA,1994,310,0,1420,6110,14980,16370.001,247760
Tanzania,TZA,1995,490,0,2260,6720,19410,12430,317230
Tanzania,TZA,1996,610,0,2660,6330,24050,26350,262480
Tanzania,TZA,1997,650,0,2500,8300,22000,15230,306950
Tanzania,TZA,1998,690,0,2800,8390,20150,14170,300200
Tanzania,TZA,1999,600,0,2100,1640,21380,24100,260200.02
Tanzania,TZA,2000,600,1050,2410,2900,27780,33830,271210
Tanzania,TZA,2001,650,1040,2070,4640,29320,35690,283650
Tanzania,TZA,2002,800,980,2530,3990,26910,35450,274490
Tanzania,TZA,2003,1700,700,2960,3180,25240,36440,301860
Tanzania,TZA,2004,1600,990,2880,4520,27980,37150,312050
Tanzania,TZA,2005,1330,1110,4070.0002,6290,26370,40160,320580
Tanzania,TZA,2006,2100,1230,2080,12960,17610,31410,292530
Tanzania,TZA,2007,1780,920,2150,5630,23480,35130,380640
Tanzania,TZA,2008,2230,1070,1640,5660,23190,36060,281700
Tanzania,TZA,2009,1320,1160,1520,6640,23320,38340,288150
Tanzania,TZA,2010,2000,1000,3000,8000,34000,37000,293000
Tanzania,TZA,2011,2000,1000,3000,7000,36000,37000,291000
Tanzania,TZA,2012,2000,1000,4000,6000,42000,40000,318000
Tanzania,TZA,2013,2000,1000,4000,6000,42000,40000,318000
Tanzania,TZA,2014,2000,1000,4000,5000,42000,40000,282000
Tanzania,TZA,2015,2000,1000,4000,3000,44000,44000,314000
Tanzania,TZA,2016,2000,1000,4000,4000,43000,38000,317000
Tanzania,TZA,2017,2000,1000,4000,3000,42000,38000,343000
Tanzania,TZA,2018,3000,1000,4000,2000,45000,43000,327000
Tanzania,TZA,2019,6000,1000,7000,2000,53000,51000,401000
Tanzania,TZA,2020,6000,1000,7000,2000,53000,51000,401000
Tanzania,TZA,2021,6000,1000,7000,2000,53000,51000,401000
Tanzania,TZA,2022,6000,1000,7000,2000,53000,51000,401000
Thailand,THA,1961,0,97420,19800,102500,4020,23300,69100
Thailand,THA,1962,0,93440,23800,126800,4520,36100,66300
Thailand,THA,1963,0,84260,35800,190200,5140,23300,92000
Thailand,THA,1964,0,82780,42500,327200,5860,52500,78910
Thailand,THA,1965,0,77000,50200,338300,12450,69900,81720
Thailand,THA,1966,0,115720,62100,360000,12850,87600,83520
Thailand,THA,1967,0,119440,78700,480200,8100.0005,93100,81530
Thailand,THA,1968,0,154860,103200,602300,12430,148100,81130
Thailand,THA,1969,0,179680,95300,773400,18930,131900,85840
Thailand,THA,1970,34100,266200,82400,684200,86900,175000,98040
Thailand,THA,1971,37500,292700,90520,752900,95700,203850,102160
Thailand,THA,1972,72800,119200,91350,1025900,118400,120140,124970
Thailand,THA,1973,61300,61300,137940,893680,118910,201760,135370
Thailand,THA,1974,64600,52100,126940,772140,116330,222740,154770
Thailand,THA,1975,65850,108480,135880,709700,115140,253550,155660
Thailand,THA,1976,63950,168560,141440,702590,103060,313670,144690
Thailand,THA,1977,93690,148830,170790,924010,135570,514240,120380
Thailand,THA,1978,93650,111890,179740,952630,129539.99,429310,139460
Thailand,THA,1979,80140,122750,167390,890740,100500,402290,131039.99
Thailand,THA,1980,72310,102370,171880,899540,98420,308980,142340
Thailand,THA,1981,80810,154280,186530,886640,107590,382740,162250
Thailand,THA,1982,116610,157170,222030,924330,93240,374290,131400
Thailand,THA,1983,132040,115580,195470,909810,86080,489460,151830
Thailand,THA,1984,129270.01,153590,171800,885950,84060,544220,159010
Thailand,THA,1985,116030,183520,164760,912260,94100,564100,161070
Thailand,THA,1986,134910,160690,185280,1127340,126260,545480,183600
Thailand,THA,1987,132540,217780,205050,1275650,142330,599770,168330
Thailand,THA,1988,124240,231810,220890,1100910,133630,633500,187880
Thailand,THA,1989,142920,200570,254670,1068550,139080,677850,204540
Thailand,THA,1990,135070,186010,273860,1139750,134800,678940,227520
Thailand,THA,1991,154400,142570,344110,1148040,170870,701720,254890
Thailand,THA,1992,150310,135450,356440,1206900,210400,814360,269080
Thailand,THA,1993,153240,134110,402560,1271950,274680,802390,330050
Thailand,THA,1994,144440,119830,448550,1207070,279160,869320,370110
Thailand,THA,1995,156400,144380,452940,1165000,351280,903230,383400
Thailand,THA,1996,173180,153320,437420,1089320,364150,891390,430280
Thailand,THA,1997,173650,120740,414370,1035819.94,368520,848300,438340
Thailand,THA,1998,188160,174970,412140,1003060,389640,861220,429530
Thailand,THA,1999,174380,238750,426610,990920,393730,880250,455470
Thailand,THA,2000,177460,240960,465910,994730,394680,850630,469680
Thailand,THA,2001,165390,300810,432240,984490,425120,813680,473520
Thailand,THA,2002,184830,417150,408550,937860,486840,843600,484950
Thailand,THA,2003,168370,413040,488170,964150,466520,861650,538920
Thailand,THA,2004,163500,395290,513020.03,952900,476810,888310,703270
Thailand,THA,2005,159350,371060,554050,928180,439370,910660,714780
Thailand,THA,2006,147520,342140,648500,801680,402480,844520,722720
Thailand,THA,2007,131770,325010,657220,707230,369830,748340,723790
Thailand,THA,2008,112970,306190,627520,538790,175800,565500,723330
Thailand,THA,2009,110470,324340,689170,573780,178560,576900,710910
Thailand,THA,2010,127000,297000,680000,539000,188000,601000,626000
Thailand,THA,2011,128000,205000,718000,491000,183000,603000,599000
Thailand,THA,2012,120000,200000,716000,471000,199000,571000,669000
Thailand,THA,2013,117000,237000,418000,487000,222000,570000,639000
Thailand,THA,2014,101000,202000,367000,459000,192000,587000,592000
Thailand,THA,2015,91000,211000,371000,406000,154000,517000,591000
Thailand,THA,2016,109000,220000,424000,389000,129000,552000,602000
Thailand,THA,2017,98000,118000,454000,371000,124000,557000,599000
Thailand,THA,2018,111000,102000,493000,455000,131000,531000,573000
Thailand,THA,2019,98000,149000,533000,451000,146000,559000,560000
Thailand,THA,2020,98000,149000,533000,451000,146000,559000,560000
Thailand,THA,2021,98000,149000,533000,451000,146000,559000,560000
Thailand,THA,2022,98000,149000,533000,451000,146000,559000,560000
Togo,TGO,1961,0,0,0,0,0,2300,1700
Togo,TGO,1962,0,0,0,0,0,2300,2000
Togo,TGO,1963,0,0,0,0,0,2500,2000
Togo,TGO,1964,0,0,0,0,0,3000,2000
Togo,TGO,1965,0,0,0,0,0,3700,2300
Togo,TGO,1966,0,0,0,0,0,4800,2500
Togo,TGO,1967,0,0,0,0,200,4800,2500
Togo,TGO,1968,0,0,0,0,400,6600,3000
Togo,TGO,1969,0,0,0,0,400,6600,3000
Togo,TGO,1970,0,0,0,130,740,5740,2500
Togo,TGO,1971,0,0,0,110,850,6950,3000
Togo,TGO,1972,0,0,0,90,950,6900,3000
Togo,TGO,1973,0,0,10,250,870,7200,3000
Togo,TGO,1974,0,0,0,30,790,7330,3000
Togo,TGO,1975,0,0,0,40,1100,10270,3000
Togo,TGO,1976,30,0,0,350,1870,7060,3510
Togo,TGO,1977,50,0,0,650,2650,3840,3670
Togo,TGO,1978,50,0,0,5160,2650,3840,3670
Togo,TGO,1979,50,0,0,2370,1380,800,3500
Togo,TGO,1980,0,0,0,1650,550,3430,3500
Togo,TGO,1981,20,0,0,2290,710,3800,3500
Togo,TGO,1982,0,0,0,1110,140,9770,3500
Togo,TGO,1983,0,0,0,3450,180,7420,3510
Togo,TGO,1984,0,0,0,260,240,10520,3560
Togo,TGO,1985,0,0,70,30,260,11670,3550
Togo,TGO,1986,0,0,0,640,300,10340,3550
Togo,TGO,1987,0,0,0,450,300,10760,3680
Togo,TGO,1988,0,0,60,210,310,11360,3530
Togo,TGO,1989,0,0,50,220,200,11430,4550
Togo,TGO,1990,0,0,110,230,360,10120,4980
Togo,TGO,1991,0,0,0,120,400,7040,4960
Togo,TGO,1992,0,0,80,130,380,4620,5690
Togo,TGO,1993,30,0,100,240,530,10020,6190
Togo,TGO,1994,10,0,40,190,430,7240,5300
Togo,TGO,1995,0,0,0,0,550,6620,5050
Togo,TGO,1996,10,0,10,180,710,9170,5040
Togo,TGO,1997,80,0,0,820,360,7920,5120
Togo,TGO,1998,50,0,0,590,1460,9520,5060
Togo,TGO,1999,10,0,10,2060,2520,13220,5130
Togo,TGO,2000,0,0,40,1420,1500,13900,5440
Togo,TGO,2001,20,0,220,830,1410,14890,5820
Togo,TGO,2002,0,0,20,810,1700,12760,5700
Togo,TGO,2003,0,0,10,520,1250,20230,5500
Togo,TGO,2004,0,0,10,990,2500,17270,7280
Togo,TGO,2005,0,0,10,280,1160,20050,6290
Togo,TGO,2006,0,0,30,630,1210,16920,6140
Togo,TGO,2007,0,0,10,2130,1330,10860,5640
Togo,TGO,2008,0,0,10,1200,2020,13790,5860
Togo,TGO,2009,0,0,20,380,2810,17800,6120
Togo,TGO,2010,0,0,0,1000,2000,19000,6000
Togo,TGO,2011,0,0,0,0,3000,15000,6000
Togo,TGO,2012,0,0,0,1000,1000,13000,5000
Togo,TGO,2013,0,0,0,1000,1000,13000,5000
Togo,TGO,2014,0,0,0,1000,0,13000,5000
Togo,TGO,2015,0,0,0,1000,1000,15000,5000
Togo,TGO,2016,0,0,0,1000,5000,20000,6000
Togo,TGO,2017,0,0,0,2000,2000,17000,7000
Togo,TGO,2019,0,0,0,1000,2000,17000,8000
Togo,TGO,2020,0,0,0,1000,2000,17000,8000
Togo,TGO,2021,0,0,0,1000,2000,17000,8000
Togo,TGO,2022,0,0,0,1000,2000,17000,8000
Togo,TGO,2018,,0,0,1000,1000,17000,7000
Tonga,TON,2019,0,0,0,1000,0,0,0
Tonga,TON,2020,0,0,0,1000,0,0,0
Tonga,TON,2021,0,0,0,1000,0,0,0
Tonga,TON,2022,0,0,0,1000,0,0,0
Trinidad and Tobago,TTO,1961,0,,300,1000,300,800,0
Trinidad and Tobago,TTO,1962,0,,300,1000,300,800,0
Trinidad and Tobago,TTO,1963,0,,300,1000,300,800,0
Trinidad and Tobago,TTO,1964,0,,300,1000,300,800,0
Trinidad and Tobago,TTO,1965,0,,400,1200,400,1000,0
Trinidad and Tobago,TTO,1966,0,,400,1200,400,1000,0
Trinidad and Tobago,TTO,1967,0,,400,1200,500,1100,0
Trinidad and Tobago,TTO,1968,0,,400,1200,500,1300,0
Trinidad and Tobago,TTO,1969,0,,400,1200,500,1300,0
Trinidad and Tobago,TTO,1970,0,,700,1200,400,1300,0
Trinidad and Tobago,TTO,1971,0,,300,1300,600,1900,0
Trinidad and Tobago,TTO,1972,0,,300,1300,600,1500,0
Trinidad and Tobago,TTO,1973,0,,600,1200,700,1500,0
Trinidad and Tobago,TTO,1974,0,,430,1370,610,1310,0
Trinidad and Tobago,TTO,1975,0,,330,1260,500,2330,0
Trinidad and Tobago,TTO,1976,0,,390,1320,620,2090,0
Trinidad and Tobago,TTO,1977,0,,330,1200,700,2070,0
Trinidad and Tobago,TTO,1978,0,,270,1240,810,2510,0
Trinidad and Tobago,TTO,1979,0,,360,860,990,1630,0
Trinidad and Tobago,TTO,1980,0,,450,1020,1050,1940,0
Trinidad and Tobago,TTO,1981,0,,440,980,960,1420,0
Trinidad and Tobago,TTO,1982,0,,750,940,1120,1760,0
Trinidad and Tobago,TTO,1983,0,,680,750,1150,1960,0
Trinidad and Tobago,TTO,1984,0,,390,610,1030,1730,0
Trinidad and Tobago,TTO,1985,0,,370,380,1270,3540,0
Trinidad and Tobago,TTO,1986,0,,520,700,1190,1940,0
Trinidad and Tobago,TTO,1987,0,,1290,1020,1290,4100,0
Trinidad and Tobago,TTO,1988,0,,780,1350,1610,5470,0
Trinidad and Tobago,TTO,1989,0,,440,1670,1930,7420,0
Trinidad and Tobago,TTO,1990,0,,820,1990,1860,7690,0
Trinidad and Tobago,TTO,1991,0,,1780,2310,2040,5380,0
Trinidad and Tobago,TTO,1992,0,,1550,1340,1830,8280,0
Trinidad and Tobago,TTO,1993,0,,1300,1300,1900,4500,0
Trinidad and Tobago,TTO,1994,0,,950,6930,2500,3670,0
Trinidad and Tobago,TTO,1995,0,,700,4450,2950,3400,20
Trinidad and Tobago,TTO,1996,0,,290,1610,3280,4260,20
Trinidad and Tobago,TTO,1997,0,,750,2820,3130,4590,10
Trinidad and Tobago,TTO,1998,0,,730,6590,3040,4500,10
Trinidad and Tobago,TTO,1999,0,,760,7400,2850,3680,10
Trinidad and Tobago,TTO,2000,0,,850,7410,2820,3160,20
Trinidad and Tobago,TTO,2001,10,,940,8040,3850,3770,10
Trinidad and Tobago,TTO,2002,10,,940,7730,4430,5650,10
Trinidad and Tobago,TTO,2003,10,,810,6430,3670,3690,10
Trinidad and Tobago,TTO,2004,10,,700,6180,3710,4110,30
Trinidad and Tobago,TTO,2005,0,,800,7010,4410,4780,30
Trinidad and Tobago,TTO,2006,0,,910,6120,2700,3390,30
Trinidad and Tobago,TTO,2007,0,,820,6250,2810,3210,40
Trinidad and Tobago,TTO,2008,0,,930,6280,2720,3920,70
Trinidad and Tobago,TTO,2009,0,,830,6310,2770,3940,50
Trinidad and Tobago,TTO,2010,0,0,1000,6000,3000,4000,0
Trinidad and Tobago,TTO,2011,0,0,1000,6000,3000,3000,0
Trinidad and Tobago,TTO,2012,0,0,1000,6000,3000,3000,0
Trinidad and Tobago,TTO,2013,0,0,1000,6000,3000,3000,0
Trinidad and Tobago,TTO,2014,0,0,1000,6000,3000,3000,0
Trinidad and Tobago,TTO,2015,0,0,1000,6000,3000,2000,0
Trinidad and Tobago,TTO,2016,0,0,1000,6000,3000,3000,0
Trinidad and Tobago,TTO,2017,0,0,1000,6000,3000,3000,0
Trinidad and Tobago,TTO,2018,0,0,1000,6000,3000,3000,0
Trinidad and Tobago,TTO,2019,0,0,1000,6000,3000,3000,0
Trinidad and Tobago,TTO,2020,0,0,1000,6000,3000,3000,0
Trinidad and Tobago,TTO,2021,0,0,1000,6000,3000,3000,0
Trinidad and Tobago,TTO,2022,0,0,1000,6000,3000,3000,0
Tunisia,TUN,1961,1200,100,300,1400,8300,10200,100
Tunisia,TUN,1962,1000,100,400,400,8300,10400,100
Tunisia,TUN,1963,1000,100,400,1700,10900,11700,100
Tunisia,TUN,1964,1200,100,400,0,9500,10100,200
Tunisia,TUN,1965,1700,100,700,3000,7200,9900,400
Tunisia,TUN,1966,900,100,400,3000,8600,12800,200
Tunisia,TUN,1967,900,100,400,5000,8200,13200,200
Tunisia,TUN,1968,2800,100,500,5000,9400,10000,200
Tunisia,TUN,1969,2800,100,400,4600,10700,10900,200
Tunisia,TUN,1970,1600,90,560,2550,9160,8490,210
Tunisia,TUN,1971,1670,70,550,2490,10170,10660,200
Tunisia,TUN,1972,2530,0,780,3080,10290,11210,270
Tunisia,TUN,1973,3430,100,690,5040,9680,11070,300
Tunisia,TUN,1974,2800,170,1000,10320,10560,17100,260
Tunisia,TUN,1975,3020,0,1120,15500,11270,14130,190
Tunisia,TUN,1976,4540,60,1150,18870,10220,14960,150
Tunisia,TUN,1977,4600,0,880,20190,13530,16219.999,250
Tunisia,TUN,1978,5110,0,1160,18160,12580,19010,300
Tunisia,TUN,1979,4970,10,740,19450,12830,21340,300
Tunisia,TUN,1980,5520,1290,1400,15940,14260,23450,660
Tunisia,TUN,1981,4360,910,1230,16180,14530,21360,590
Tunisia,TUN,1982,4770,1580,1930,16460,16400,23370,470
Tunisia,TUN,1983,5290,1630,3750,19010,18060,20700,520
Tunisia,TUN,1984,7570,1670,2530,20180,20910,23440,400
Tunisia,TUN,1985,9340,1620,2130,24380,21730,31820,220
Tunisia,TUN,1986,9770,1370,3280,22100,22740,33420,270
Tunisia,TUN,1987,14980,1310,4260,22500,22570,33610,230
Tunisia,TUN,1988,18740,1390,3950,21480,22630,34730,250
Tunisia,TUN,1989,15910,1220,2180,24390,20060,31450,380
Tunisia,TUN,1990,12510,1340,1640,19710,21640,31740,580
Tunisia,TUN,1991,12390,1300,2290,19770,21050,29370,340
Tunisia,TUN,1992,14800,1590,3160,5090,28340,33900,480
Tunisia,TUN,1993,9880,1690,2390,16250,21920,30800,770
Tunisia,TUN,1994,7240,1080,2730,22470,19850,32460,910
Tunisia,TUN,1995,5630,1470,3880,18830,20920,32770,830
Tunisia,TUN,1996,8029.9995,540,3460,18810,22020,30910,1300
