ConditionName,ConditionSNOMED,PathogenName,PathogenTaxonID,Fatalities,CountryName,CountryISO,Admin1Name,Admin1ISO,Admin2Name,CityName,PeriodStartDate,PeriodEndDate,PartOfCumulativeCountSeries,AgeRange,Subpopulation,PlaceOfAquisition,DiagnosisCertainty,SourceName,CountValue,DOI
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-02-07,1954-02-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-02-14,1954-02-20,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-02-21,1954-02-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-02-28,1954-03-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-03-07,1954-03-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-03-14,1954-03-20,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-03-21,1954-03-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,4.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-03-28,1954-04-03,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-04-04,1954-04-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-04-11,1954-04-17,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-04-18,1954-04-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-04-25,1954-05-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-05-02,1954-05-08,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-05-16,1954-05-22,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-05-23,1954-05-29,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,4.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-05-30,1954-06-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-06-13,1954-06-19,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-06-20,1954-06-26,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,5.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-06-27,1954-07-03,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-07-04,1954-07-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,4.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-07-18,1954-07-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-07-25,1954-07-31,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-08-01,1954-08-07,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-08-08,1954-08-14,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-08-15,1954-08-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-08-29,1954-09-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-10-03,1954-10-09,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-10-24,1954-10-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-11-14,1954-11-20,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-11-21,1954-11-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1954-12-12,1954-12-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-02-06,1955-02-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-03-06,1955-03-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-03-27,1955-04-02,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-05-01,1955-05-07,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-06-05,1955-06-11,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-06-26,1955-07-02,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-07-31,1955-08-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-08-07,1955-08-13,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-08-14,1955-08-20,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-09-04,1955-09-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-09-25,1955-10-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-10-02,1955-10-08,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,4.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-10-09,1955-10-15,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-10-16,1955-10-22,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,4.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-10-23,1955-10-29,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,6.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-10-30,1955-11-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,6.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-11-06,1955-11-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,4.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-11-13,1955-11-19,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,4.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-11-20,1955-11-26,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-11-27,1955-12-03,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-12-04,1955-12-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1955-12-18,1955-12-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1956-01-22,1956-01-28,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1956-01-29,1956-02-04,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1956-02-12,1956-02-18,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1956-03-18,1956-03-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1956-03-25,1956-03-31,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1956-05-06,1956-05-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1956-07-15,1956-07-21,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1956-08-19,1956-08-25,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1956-10-21,1956-10-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1956-11-11,1956-11-17,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,HAWAII,US-HI,NA,NA,1957-09-29,1957-10-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,LOUISIANA,US-LA,NA,NA,1954-01-10,1954-01-16,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,LOUISIANA,US-LA,NA,NA,1954-01-17,1954-01-23,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,LOUISIANA,US-LA,NA,NA,1954-01-24,1954-01-30,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,LOUISIANA,US-LA,NA,NA,1954-01-31,1954-02-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,LOUISIANA,US-LA,NA,NA,1954-02-21,1954-02-27,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,LOUISIANA,US-LA,NA,NA,1954-02-28,1954-03-06,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,LOUISIANA,US-LA,NA,NA,1954-03-28,1954-04-03,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,LOUISIANA,US-LA,NA,NA,1954-04-04,1954-04-10,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,LOUISIANA,US-LA,NA,NA,1954-04-18,1954-04-24,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,1.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,LOUISIANA,US-LA,NA,NA,1954-04-25,1954-05-01,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,2.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,LOUISIANA,US-LA,NA,NA,1954-05-16,1954-05-22,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,5.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,LOUISIANA,US-LA,NA,NA,1954-05-23,1954-05-29,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,3.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,LOUISIANA,US-LA,NA,NA,1954-05-30,1954-06-05,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,7.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,LOUISIANA,US-LA,NA,NA,1954-06-06,1954-06-12,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,7.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,LOUISIANA,US-LA,NA,NA,1954-06-13,1954-06-19,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,5.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,LOUISIANA,US-LA,NA,NA,1954-06-20,1954-06-26,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,17.0,10.25337/T7/ptycho.v2.0/US.14535005
Acute nonparalytic poliomyelitis,14535005,Enterovirus C,138950,0,UNITED STATES OF AMERICA,US,LOUISIANA,US-LA,NA,NA,1954-06-27,1954-07-03,0,0-130,None specified,NA,NA,US Nationally Notifiable Disease Surveillance System,6.0,10.25337/T7/ptycho.v2.0/US.14535005
